Source,Target,Weight
00-0032956,00-0034348,278.44000000000005
00-0032956,00-0034370,105.72
00-0032956,00-0034838,220.22
00-0032972,00-0033375,121.12
00-0032972,00-0033564,64.02
00-0032972,00-0033597,55.419999999999995
00-0032972,00-0034054,59.919999999999995
00-0032972,00-0034064,62.599999999999994
00-0032972,00-0034109,412.62
00-0032972,00-0034348,306.84000000000003
00-0032972,00-0034370,134.12
00-0032972,00-0034838,248.61999999999998
00-0033375,00-0033564,162.12
00-0033375,00-0033597,42.82
00-0033375,00-0034054,47.32
00-0033375,00-0034064,65.2
00-0033375,00-0034109,584.4200000000001
00-0033375,00-0034348,621.8800000000001
00-0033375,00-0034370,286.22
00-0033375,00-0034838,386.52000000000004
00-0033564,00-0033597,14.120000000000001
00-0033564,00-0034054,18.62
00-0033564,00-0034064,14.7
00-0033564,00-0034109,261.52000000000004
00-0033564,00-0034348,115.61999999999999
00-0033564,00-0034370,90.32
00-0033564,00-0034838,127.12
00-0033597,00-0034054,10.02
00-0033597,00-0034064,6.1
00-0033597,00-0034109,193.42000000000002
00-0033597,00-0034348,99.92
00-0033597,00-0034370,41.919999999999995
00-0033597,00-0034838,92.92
00-0034054,00-0034064,10.600000000000001
00-0034054,00-0034109,197.92000000000002
00-0034054,00-0034348,104.42
00-0034054,00-0034370,46.419999999999995
00-0034054,00-0034838,97.42
00-0034064,00-0034109,356.70000000000005
00-0034064,00-0034348,250.92
00-0034064,00-0034370,78.19999999999999
00-0034064,00-0034838,192.70000000000002
00-0034109,00-0034348,666.5400000000001
00-0034109,00-0034370,526.52
00-0034109,00-0034838,626.82
00-0034348,00-0034370,368.34000000000003
00-0034348,00-0034838,468.64000000000004
00-0034370,00-0034838,328.62
00-0027796,00-0027874,104.72
00-0027796,00-0029615,162.72
00-0027796,00-0029677,6.92
00-0027796,00-0030108,38.12
00-0027796,00-0030564,229.22
00-0027796,00-0031075,86.22
00-0027796,00-0031763,29.32
00-0027796,00-0032166,8.219999999999999
00-0027796,00-0032404,10.52
00-0027796,00-0033127,81.32
00-0027796,00-0033537,357.72
00-0027796,00-0033925,16.02
00-0027796,00-0034364,30.32
00-0027796,00-0034366,58.72
00-0027796,00-0034420,52.519999999999996
00-0027796,00-0034631,22.119999999999997
00-0027874,00-0029615,259.12
00-0027874,00-0029677,103.32000000000001
00-0027874,00-0030108,247.82000000000002
00-0027874,00-0030564,325.62
00-0027874,00-0031075,182.62
00-0027874,00-0031763,125.72
00-0027874,00-0032166,104.62
00-0027874,00-0032404,106.92
00-0027874,00-0033127,177.72
00-0027874,00-0033537,454.12
00-0027874,00-0033925,112.42
00-0027874,00-0034364,126.72
00-0027874,00-0034366,155.12
00-0027874,00-0034420,148.92
00-0027874,00-0034631,201.52
00-0029615,00-0029677,161.32
00-0029615,00-0031763,187.12
00-0029615,00-0032166,162.61999999999998
00-0029615,00-0034364,184.72
00-0029615,00-0034366,213.11999999999998
00-0029615,00-0034420,206.92
00-0029615,00-0034631,176.51999999999998
00-0029677,00-0031763,27.919999999999998
00-0029677,00-0032166,6.819999999999999
00-0029677,00-0032404,9.12
00-0029677,00-0033127,79.92
00-0029677,00-0033537,356.32
00-0029677,00-0033925,14.620000000000001
00-0029677,00-0034364,28.919999999999998
00-0029677,00-0034366,57.32
00-0029677,00-0034420,51.12
00-0029677,00-0034631,20.72
00-0030108,00-0031763,59.120000000000005
00-0030108,00-0032166,38.02
00-0030108,00-0034364,60.120000000000005
00-0030108,00-0034366,88.52000000000001
00-0030108,00-0034420,82.32
00-0030108,00-0034631,197.62
00-0030564,00-0031763,453.96000000000004
00-0030564,00-0032166,229.11999999999998
00-0030564,00-0034364,490.36
00-0030564,00-0034366,495.76
00-0030564,00-0034420,460.26
00-0030564,00-0034631,243.01999999999998
00-0031075,00-0031763,107.22
00-0031075,00-0032166,86.12
00-0031075,00-0034364,108.22
00-0031075,00-0034366,136.62
00-0031075,00-0034420,130.42000000000002
00-0031075,00-0034631,100.02
00-0031763,00-0032166,29.22
00-0031763,00-0032404,31.52
00-0031763,00-0033127,214.62
00-0031763,00-0033537,779.7
00-0031763,00-0033925,37.02
00-0031763,00-0034364,123.51999999999998
00-0031763,00-0034366,128.92000000000002
00-0031763,00-0034420,93.41999999999999
00-0031763,00-0034631,43.12
00-0032166,00-0032404,10.42
00-0032166,00-0033127,81.22
00-0032166,00-0033537,357.62
00-0032166,00-0033925,15.919999999999998
00-0032166,00-0034364,30.22
00-0032166,00-0034366,58.620000000000005
00-0032166,00-0034420,52.42
00-0032166,00-0034631,22.02
00-0032404,00-0034364,32.52
00-0032404,00-0034366,60.92
00-0032404,00-0034420,54.72
00-0032404,00-0034631,24.32
00-0033127,00-0034364,433.62
00-0033127,00-0034366,448.32000000000005
00-0033127,00-0034420,220.92
00-0033127,00-0034631,95.11999999999999
00-0033537,00-0034364,1459.8400000000001
00-0033537,00-0034366,1246.82
00-0033537,00-0034420,786.0
00-0033537,00-0034631,371.52000000000004
00-0033925,00-0034364,115.61999999999999
00-0033925,00-0034366,66.42
00-0033925,00-0034420,60.22
00-0033925,00-0034631,29.82
00-0034364,00-0034366,268.02000000000004
00-0034364,00-0034420,129.82
00-0034364,00-0034631,44.12
00-0034366,00-0034420,135.22
00-0034366,00-0034631,72.52
00-0034420,00-0034631,66.32000000000001
00-0027942,00-0031788,116.82000000000001
00-0027942,00-0032436,194.24
00-0027942,00-0032807,109.72
00-0027942,00-0034532,112.82000000000001
00-0027942,00-0034679,116.62
00-0027942,00-0034686,191.92
00-0027942,00-0034834,109.12
00-0027973,00-0031788,187.95999999999998
00-0027973,00-0032436,265.38
00-0027973,00-0032807,180.85999999999999
00-0027973,00-0034532,183.95999999999998
00-0027973,00-0034679,187.76
00-0027973,00-0034686,447.91999999999996
00-0027973,00-0034834,180.26
00-0030456,00-0031788,74.32
00-0030456,00-0032436,151.74
00-0030456,00-0032807,67.22
00-0030456,00-0034532,70.32
00-0030456,00-0034679,74.12
00-0030456,00-0034686,296.12
00-0030456,00-0034834,66.62
00-0030549,00-0031788,37.32
00-0030549,00-0032436,114.74000000000001
00-0030549,00-0032807,30.22
00-0030549,00-0034532,33.32
00-0030549,00-0034679,37.12
00-0030549,00-0034686,158.22
00-0030549,00-0034834,29.619999999999997
00-0031788,00-0032134,75.32
00-0031788,00-0032214,17.02
00-0031788,00-0032436,98.54
00-0031788,00-0032543,32.32
00-0031788,00-0032795,37.42
00-0031788,00-0032807,14.02
00-0031788,00-0033009,158.51999999999998
00-0031788,00-0033460,77.32
00-0031788,00-0033859,14.620000000000001
00-0031788,00-0033897,213.82
00-0031788,00-0034532,17.12
00-0031788,00-0034679,20.919999999999998
00-0031788,00-0034686,16.919999999999998
00-0031788,00-0034834,13.42
00-0032134,00-0032436,152.74
00-0032134,00-0032807,68.22
00-0032134,00-0034532,71.32
00-0032134,00-0034679,75.12
00-0032134,00-0034686,308.32000000000005
00-0032134,00-0034834,67.62
00-0032214,00-0032436,94.44
00-0032214,00-0032807,9.92
00-0032214,00-0034532,13.02
00-0032214,00-0034679,16.82
00-0032214,00-0034686,12.82
00-0032214,00-0034834,9.32
00-0032436,00-0032543,109.74000000000001
00-0032436,00-0032795,114.84
00-0032436,00-0032807,91.44
00-0032436,00-0033009,235.94
00-0032436,00-0033460,154.74
00-0032436,00-0033859,92.04
00-0032436,00-0033897,291.24
00-0032436,00-0034532,94.54
00-0032436,00-0034679,98.34
00-0032436,00-0034686,94.34
00-0032436,00-0034834,90.84
00-0032543,00-0032807,25.22
00-0032543,00-0034532,28.319999999999997
00-0032543,00-0034679,32.12
00-0032543,00-0034686,174.46
00-0032543,00-0034834,24.619999999999997
00-0032795,00-0032807,30.32
00-0032795,00-0034532,33.42
00-0032795,00-0034679,37.22
00-0032795,00-0034686,33.22
00-0032795,00-0034834,29.72
00-0032807,00-0033009,151.42
00-0032807,00-0033460,70.22
00-0032807,00-0033859,7.52
00-0032807,00-0033897,206.72
00-0032807,00-0034532,10.02
00-0032807,00-0034679,13.82
00-0032807,00-0034686,9.82
00-0032807,00-0034834,6.319999999999999
00-0033009,00-0034532,154.51999999999998
00-0033009,00-0034679,158.32
00-0033009,00-0034686,621.4
00-0033009,00-0034834,150.82
00-0033460,00-0034532,73.32
00-0033460,00-0034679,77.12
00-0033460,00-0034686,218.32
00-0033460,00-0034834,69.62
00-0033859,00-0034532,10.620000000000001
00-0033859,00-0034679,14.419999999999998
00-0033859,00-0034686,10.42
00-0033859,00-0034834,6.92
00-0033897,00-0034532,209.82
00-0033897,00-0034679,213.62
00-0033897,00-0034686,858.06
00-0033897,00-0034834,206.12
00-0034532,00-0034679,16.919999999999998
00-0034532,00-0034686,12.92
00-0034532,00-0034834,9.42
00-0034679,00-0034686,16.72
00-0034679,00-0034834,13.219999999999999
00-0034686,00-0034834,9.219999999999999
00-0027981,00-0028116,146.22
00-0027981,00-0029604,1069.9199999999998
00-0027981,00-0032104,267.52000000000004
00-0027981,00-0034052,95.42
00-0027981,00-0034208,279.42
00-0027981,00-0034221,98.22
00-0027981,00-0034270,254.12000000000003
00-0027981,00-0034309,257.72
00-0028116,00-0030035,253.12
00-0028116,00-0030513,168.72
00-0028116,00-0031588,223.12
00-0028116,00-0032104,61.72
00-0028116,00-0032430,62.42
00-0028116,00-0032918,68.12
00-0028116,00-0032951,95.02000000000001
00-0028116,00-0033893,170.82
00-0028116,00-0033968,58.82
00-0028116,00-0034052,61.12
00-0028116,00-0034208,63.62
00-0028116,00-0034221,63.92
00-0028116,00-0034270,66.52000000000001
00-0028116,00-0034309,62.72
00-0029604,00-0030035,2200.36
00-0029604,00-0030513,397.74
00-0029604,00-0031588,882.52
00-0029604,00-0032104,913.72
00-0029604,00-0032430,291.44000000000005
00-0029604,00-0032918,1717.5000000000002
00-0029604,00-0032951,615.3199999999999
00-0029604,00-0033893,2528.56
00-0029604,00-0033968,287.84000000000003
00-0029604,00-0034052,290.14000000000004
00-0029604,00-0034208,925.6199999999999
00-0029604,00-0034221,292.94000000000005
00-0029604,00-0034270,1277.9599999999998
00-0029604,00-0034309,903.9200000000001
00-0030035,00-0032104,533.4200000000001
00-0030035,00-0034052,202.32000000000002
00-0030035,00-0034208,641.72
00-0030035,00-0034221,205.12
00-0030035,00-0034270,730.12
00-0030035,00-0034309,523.62
00-0030513,00-0032104,118.52000000000001
00-0030513,00-0034052,117.92
00-0030513,00-0034208,267.42
00-0030513,00-0034221,120.72
00-0030513,00-0034270,123.32000000000001
00-0030513,00-0034309,119.52000000000001
00-0031588,00-0032104,364.32000000000005
00-0031588,00-0034052,172.32000000000002
00-0031588,00-0034208,385.32000000000005
00-0031588,00-0034221,175.12
00-0031588,00-0034270,347.52000000000004
00-0031588,00-0034309,344.4200000000001
00-0032104,00-0032430,12.219999999999999
00-0032104,00-0032918,108.22
00-0032104,00-0032951,97.12
00-0032104,00-0033893,731.3199999999999
00-0032104,00-0033968,8.62
00-0032104,00-0034052,93.42
00-0032104,00-0034208,123.22
00-0032104,00-0034221,13.719999999999999
00-0032104,00-0034270,97.91999999999999
00-0032104,00-0034309,101.52
00-0032430,00-0034052,11.620000000000001
00-0032430,00-0034208,14.120000000000001
00-0032430,00-0034221,14.419999999999998
00-0032430,00-0034270,17.02
00-0032430,00-0034309,13.219999999999999
00-0032918,00-0034052,17.32
00-0032918,00-0034208,120.12
00-0032918,00-0034221,20.12
00-0032918,00-0034270,188.02
00-0032918,00-0034309,98.42
00-0032951,00-0034052,44.22
00-0032951,00-0034208,118.12
00-0032951,00-0034221,47.02
00-0032951,00-0034270,80.32000000000001
00-0032951,00-0034309,77.22
00-0033893,00-0034052,120.02
00-0033893,00-0034208,743.22
00-0033893,00-0034221,122.82
00-0033893,00-0034270,967.5200000000001
00-0033893,00-0034309,721.52
00-0033968,00-0034052,8.02
00-0033968,00-0034208,10.52
00-0033968,00-0034221,10.82
00-0033968,00-0034270,13.42
00-0033968,00-0034309,9.62
00-0034052,00-0034208,12.82
00-0034052,00-0034221,13.12
00-0034052,00-0034270,15.719999999999999
00-0034052,00-0034309,11.919999999999998
00-0034208,00-0034221,15.619999999999997
00-0034208,00-0034270,109.82
00-0034208,00-0034309,113.42
00-0034221,00-0034270,18.52
00-0034221,00-0034309,14.719999999999999
00-0034270,00-0034309,88.12
00-0028118,00-0029129,46.04
00-0028118,00-0029414,49.44
00-0028118,00-0029738,76.84
00-0028118,00-0031382,183.26000000000002
00-0028118,00-0032054,93.34
00-0028118,00-0032257,132.14000000000001
00-0028118,00-0032977,126.34
00-0028118,00-0033080,60.54
00-0028118,00-0033885,135.04
00-0028118,00-0034253,55.64
00-0028118,00-0034258,53.24
00-0028118,00-0034273,61.54
00-0028118,00-0034772,136.44
00-0028118,00-0034791,221.64000000000001
00-0028118,00-0034855,287.24
00-0029129,00-0029414,6.92
00-0029129,00-0029738,34.32
00-0029129,00-0031382,140.74
00-0029129,00-0032054,50.82
00-0029129,00-0032257,89.62
00-0029129,00-0032977,83.82000000000001
00-0029129,00-0033080,18.02
00-0029129,00-0033885,92.52000000000001
00-0029129,00-0034253,13.120000000000001
00-0029129,00-0034258,10.719999999999999
00-0029129,00-0034273,19.02
00-0029129,00-0034772,93.92
00-0029129,00-0034791,179.12
00-0029129,00-0034855,244.72
00-0029414,00-0029738,37.72
00-0029414,00-0031382,144.14000000000001
00-0029414,00-0032054,54.22
00-0029414,00-0032257,93.02
00-0029414,00-0032977,87.22
00-0029414,00-0033080,21.419999999999998
00-0029414,00-0033885,95.92
00-0029414,00-0034253,16.52
00-0029414,00-0034258,14.119999999999997
00-0029414,00-0034273,22.419999999999998
00-0029414,00-0034772,97.32
00-0029414,00-0034791,182.52
00-0029414,00-0034855,248.12
00-0029738,00-0031382,171.54
00-0029738,00-0032054,81.62
00-0029738,00-0032257,440.22
00-0029738,00-0032977,114.62
00-0029738,00-0033080,48.82
00-0029738,00-0033885,123.32000000000001
00-0029738,00-0034253,43.92
00-0029738,00-0034258,41.519999999999996
00-0029738,00-0034273,49.82
00-0029738,00-0034772,124.72
00-0029738,00-0034791,209.92
00-0029738,00-0034855,275.52000000000004
00-0031382,00-0032054,188.04
00-0031382,00-0032257,226.84
00-0031382,00-0032977,736.1
00-0031382,00-0033080,155.24
00-0031382,00-0033885,725.9
00-0031382,00-0034253,475.0
00-0031382,00-0034258,147.94
00-0031382,00-0034273,336.64000000000004
00-0031382,00-0034772,394.44000000000005
00-0031382,00-0034791,1326.8
00-0031382,00-0034855,1452.62
00-0032054,00-0032257,136.92
00-0032054,00-0032977,131.12
00-0032054,00-0033080,65.32000000000001
00-0032054,00-0033885,139.82000000000002
00-0032054,00-0034253,60.42
00-0032054,00-0034258,58.02
00-0032054,00-0034273,66.32000000000001
00-0032054,00-0034772,141.22
00-0032054,00-0034791,226.42
00-0032054,00-0034855,292.02000000000004
00-0032257,00-0034253,99.22
00-0032257,00-0034258,96.82
00-0032257,00-0034273,105.12
00-0032257,00-0034772,180.02
00-0032257,00-0034791,265.22
00-0032257,00-0034855,330.82000000000005
00-0032977,00-0034253,231.52
00-0032977,00-0034258,91.02
00-0032977,00-0034273,136.82000000000002
00-0032977,00-0034772,194.62
00-0032977,00-0034791,1035.82
00-0032977,00-0034855,1161.64
00-0033080,00-0034253,27.619999999999997
00-0033080,00-0034258,25.22
00-0033080,00-0034273,33.52
00-0033080,00-0034772,108.42
00-0033080,00-0034791,193.62
00-0033080,00-0034855,259.22
00-0033885,00-0034253,183.22000000000003
00-0033885,00-0034258,99.72
00-0033885,00-0034273,144.12
00-0033885,00-0034772,201.92
00-0033885,00-0034791,1655.4199999999998
00-0033885,00-0034855,1151.44
00-0034253,00-0034258,20.32
00-0034253,00-0034273,80.72
00-0034253,00-0034772,138.52
00-0034253,00-0034791,660.4200000000001
00-0034253,00-0034855,801.74
00-0034258,00-0034273,26.22
00-0034258,00-0034772,101.11999999999999
00-0034258,00-0034791,186.32
00-0034258,00-0034855,251.92
00-0034273,00-0034772,144.32
00-0034273,00-0034791,441.72
00-0034273,00-0034855,521.64
00-0034772,00-0034791,499.52000000000004
00-0034772,00-0034855,579.44
00-0034791,00-0034855,1752.34
00-0028411,00-0029273,70.22
00-0028411,00-0029608,352.62
00-0028411,00-0029668,427.44
00-0028411,00-0030181,192.32000000000002
00-0028411,00-0030432,71.82000000000001
00-0028411,00-0030780,77.02
00-0028411,00-0030854,97.62
00-0028411,00-0031068,110.32
00-0028411,00-0031387,314.4200000000001
00-0028411,00-0032355,192.42
00-0028411,00-0032383,70.52
00-0028411,00-0032980,144.72
00-0028411,00-0033119,305.08000000000004
00-0028411,00-0033217,123.62
00-0028411,00-0033251,231.82000000000002
00-0028411,00-0033951,443.4200000000001
00-0028411,00-0033955,71.32000000000001
00-0028411,00-0034367,263.22
00-0028411,00-0034400,181.02
00-0029273,00-0030780,11.12
00-0029273,00-0031068,44.419999999999995
00-0029273,00-0031387,174.92000000000002
00-0029273,00-0032383,4.619999999999999
00-0029273,00-0032980,21.02
00-0029273,00-0033217,30.32
00-0029273,00-0033251,53.519999999999996
00-0029273,00-0033955,5.42
00-0029273,00-0034367,105.32
00-0029273,00-0034400,50.019999999999996
00-0029608,00-0030432,190.12
00-0029608,00-0030780,195.32
00-0029608,00-0031068,228.62
00-0029608,00-0031387,494.72
00-0029608,00-0032383,188.82
00-0029608,00-0032980,461.9200000000001
00-0029608,00-0033217,574.62
00-0029608,00-0033251,733.72
00-0029608,00-0033955,189.62
00-0029608,00-0034367,821.1200000000001
00-0029608,00-0034400,522.02
00-0029668,00-0030432,363.14
00-0029668,00-0030780,368.34000000000003
00-0029668,00-0031068,401.64
00-0029668,00-0031387,532.14
00-0029668,00-0032383,361.84000000000003
00-0029668,00-0032980,378.24
00-0029668,00-0033119,361.62
00-0029668,00-0033217,387.54
00-0029668,00-0033251,410.74
00-0029668,00-0033951,549.34
00-0029668,00-0033955,362.64
00-0029668,00-0034367,462.54
00-0029668,00-0034400,407.24
00-0030181,00-0030432,41.12
00-0030181,00-0030780,46.32
00-0030181,00-0031068,79.62
00-0030181,00-0031387,334.42
00-0030181,00-0032383,39.82
00-0030181,00-0032980,246.32
00-0030181,00-0033217,358.12
00-0030181,00-0033251,517.2199999999999
00-0030181,00-0033955,40.62
00-0030181,00-0034367,604.62
00-0030181,00-0034400,306.4200000000001
00-0030432,00-0030780,12.719999999999999
00-0030432,00-0030854,33.32
00-0030432,00-0031068,46.019999999999996
00-0030432,00-0031387,176.52
00-0030432,00-0032355,78.32000000000001
00-0030432,00-0032383,6.22
00-0030432,00-0032980,22.619999999999997
00-0030432,00-0033119,6.0
00-0030432,00-0033217,31.919999999999998
00-0030432,00-0033251,55.12
00-0030432,00-0033951,193.72
00-0030432,00-0033955,7.02
00-0030432,00-0034367,106.92
00-0030432,00-0034400,51.62
00-0030780,00-0030854,38.519999999999996
00-0030780,00-0031068,51.22
00-0030780,00-0031387,181.72
00-0030780,00-0032355,83.52
00-0030780,00-0032383,11.419999999999998
00-0030780,00-0032980,27.82
00-0030780,00-0033119,11.2
00-0030780,00-0033217,37.12
00-0030780,00-0033251,60.32
00-0030780,00-0033951,198.92
00-0030780,00-0033955,12.219999999999999
00-0030780,00-0034367,112.11999999999999
00-0030780,00-0034400,56.82
00-0030854,00-0031068,71.82
00-0030854,00-0031387,202.32
00-0030854,00-0032383,32.02
00-0030854,00-0032980,48.42
00-0030854,00-0033119,31.799999999999997
00-0030854,00-0033217,57.72
00-0030854,00-0033251,80.92
00-0030854,00-0033951,219.51999999999998
00-0030854,00-0033955,32.82
00-0030854,00-0034367,132.72
00-0030854,00-0034400,77.42
00-0031068,00-0031387,215.02
00-0031068,00-0032355,116.82
00-0031068,00-0032383,44.72
00-0031068,00-0032980,61.12
00-0031068,00-0033119,44.5
00-0031068,00-0033217,70.42
00-0031068,00-0033251,93.62
00-0031068,00-0033951,232.22
00-0031068,00-0033955,45.519999999999996
00-0031068,00-0034367,145.42
00-0031068,00-0034400,90.12
00-0031387,00-0032355,334.52000000000004
00-0031387,00-0032383,175.22
00-0031387,00-0032980,286.82000000000005
00-0031387,00-0033119,447.18000000000006
00-0031387,00-0033217,265.72
00-0031387,00-0033251,373.9200000000001
00-0031387,00-0033951,585.52
